doctype,fieldname,fieldtype,part,source
Purchase Receipt,rounded_total,Currency,label,Rounded Total
Purchase Receipt,in_words,Data,label,In Words
Purchase Receipt,disable_rounded_total,Check,label,Disable Rounded Total
Purchase Receipt,section_break_42,Section Break,label,Additional Discount
Purchase Receipt,apply_discount_on,Select,label,Apply Additional Discount On
Purchase Receipt,apply_discount_on,Select,option,Grand Total
Purchase Receipt,apply_discount_on,Select,option,Net Total
Purchase Receipt,base_discount_amount,Currency,label,Additional Discount Amount (Company Currency)
Purchase Receipt,additional_discount_percentage,Float,label,Additional Discount Percentage
Purchase Receipt,discount_amount,Currency,label,Additional Discount Amount
Purchase Receipt,sec_tax_breakup,Section Break,label,Tax Breakup
Purchase Receipt,other_charges_calculation,Text Editor,label,Taxes and Charges Calculation
Purchase Receipt,pricing_rule_details,Section Break,label,Pricing Rules
Purchase Receipt,pricing_rules,Table,label,Pricing Rule Detail
Purchase Receipt,raw_material_details,Section Break,label,Raw Materials Consumed
Purchase Receipt,raw_material_details,Section Break,option,fa fa-table
Purchase Receipt,get_current_stock,Button,label,Get Current Stock
Purchase Receipt,supplied_items,Table,label,Consumed Items
Purchase Receipt,address_and_contact_tab,Tab Break,label,Address & Contact
Purchase Receipt,section_addresses,Section Break,label,Supplier Address
Purchase Receipt,supplier_address,Link,label,Supplier Address
Purchase Receipt,address_display,Small Text,label,Address
Purchase Receipt,contact_person,Link,label,Contact Person
Purchase Receipt,contact_display,Small Text,label,Contact
Purchase Receipt,contact_mobile,Small Text,label,Mobile No
Purchase Receipt,contact_email,Small Text,label,Contact Email
Purchase Receipt,section_break_98,Section Break,label,Shipping Address
Purchase Receipt,dispatch_address,Link,label,Dispatch Address Template
Purchase Receipt,dispatch_address_display,Text Editor,label,Dispatch Address
Purchase Receipt,shipping_address,Link,label,Shipping Address Template
Purchase Receipt,shipping_address_display,Small Text,label,Shipping Address
Purchase Receipt,billing_address_section,Section Break,label,Company Billing Address
Purchase Receipt,billing_address,Link,label,Billing Address
Purchase Receipt,billing_address_display,Small Text,label,Billing Address
Purchase Receipt,terms_tab,Tab Break,label,Terms
Purchase Receipt,tc_name,Link,label,Terms
Purchase Receipt,terms,Text Editor,label,Terms and Conditions
Purchase Receipt,more_info_tab,Tab Break,label,More Info
Purchase Receipt,status_section,Section Break,label,Status
Purchase Receipt,status_section,Section Break,option,fa fa-file-text
Purchase Receipt,status,Select,label,Status
Purchase Receipt,status,Select,option,Draft
Purchase Receipt,status,Select,option,Partly Billed
Purchase Receipt,status,Select,option,To Bill
Purchase Receipt,status,Select,option,Completed
Purchase Receipt,status,Select,option,Return Issued
Purchase Receipt,status,Select,option,Cancelled
Purchase Receipt,status,Select,option,Closed
Purchase Receipt,per_billed,Percent,label,% Amount Billed
Purchase Receipt,per_returned,Percent,label,% Returned
Purchase Receipt,subscription_detail,Section Break,label,Auto Repeat
Purchase Receipt,auto_repeat,Link,label,Auto Repeat
Purchase Receipt,printing_settings,Section Break,label,Printing Settings
Purchase Receipt,letter_head,Link,label,Letter Head
Purchase Receipt,group_same_items,Check,label,Group same items
Purchase Receipt,select_print_heading,Link,label,Print Heading
Purchase Receipt,language,Data,label,Print Language
Purchase Receipt,transporter_info,Section Break,label,Transporter
Purchase Receipt,transporter_info,Section Break,option,fa fa-truck
Purchase Receipt,transporter_name,Data,label,Transporter Name
Purchase Receipt,lr_no,Data,label,Vehicle Number
Purchase Receipt,lr_date,Date,label,Vehicle Date
Purchase Receipt,additional_info_section,Section Break,label,Additional Info
Purchase Receipt,instructions,Small Text,label,Instructions
Purchase Receipt,is_internal_supplier,Check,label,Is Internal Supplier
Purchase Receipt,represents_company,Link,label,Represents Company
Purchase Receipt,inter_company_reference,Link,label,Inter Company Reference
Purchase Receipt,remarks,Small Text,label,Remarks
Purchase Receipt,range,Data,label,Range
Purchase Receipt,amended_from,Link,label,Amended From
Purchase Receipt,is_old_subcontracting_flow,Check,label,Is Old Subcontracting Flow
Purchase Receipt,other_details,HTML,label,Other Details
Purchase Receipt,connections_tab,Tab Break,label,Connections
Delivery Note,title,Data,label,Title
Delivery Note,naming_series,Select,label,Series
Delivery Note,naming_series,Select,option,حواله-تحویل-.YYYY.-#####
Delivery Note,naming_series,Select,option,MAT-DN-.YYYY.-
Delivery Note,naming_series,Select,option,MAT-DN-RET-.YYYY.-
Delivery Note,customer,Link,label,Customer
Delivery Note,tax_id,Data,label,Tax Id
Delivery Note,customer_name,Data,label,Customer Name
Delivery Note,posting_date,Date,label,Date
Delivery Note,posting_time,Time,label,Posting Time
Delivery Note,set_posting_time,Check,label,Edit Posting Date and Time
Delivery Note,company,Link,label,Company
Delivery Note,amended_from,Link,label,Amended From
Delivery Note,is_return,Check,label,Is Return
Delivery Note,issue_credit_note,Check,label,Issue Credit Note
Delivery Note,return_against,Link,label,Return Against Delivery Note
Delivery Note,accounting_dimensions_section,Section Break,label,Accounting Dimensions
Delivery Note,cost_center,Link,label,Cost Center
Delivery Note,project,Link,label,Project
Delivery Note,currency_and_price_list,Section Break,label,Currency and Price List
Delivery Note,currency_and_price_list,Section Break,option,fa fa-tag
Delivery Note,currency,Link,label,Currency
Delivery Note,conversion_rate,Float,label,Exchange Rate
Delivery Note,conversion_rate,Float,description,Rate at which customer's currency is converted to company's base currency
Delivery Note,selling_price_list,Link,label,Price List
Delivery Note,price_list_currency,Link,label,Price List Currency
Delivery Note,plc_conversion_rate,Float,label,Price List Exchange Rate
Delivery Note,plc_conversion_rate,Float,description,Rate at which Price list currency is converted to company's base currency
Delivery Note,ignore_pricing_rule,Check,label,Ignore Pricing Rule
Delivery Note,items_section,Section Break,label,Items
Delivery Note,items_section,Section Break,option,fa fa-shopping-cart
Delivery Note,scan_barcode,Data,label,Scan Barcode
Delivery Note,last_scanned_warehouse,Data,label,Last Scanned Warehouse
Delivery Note,set_warehouse,Link,label,Set Source Warehouse
Delivery Note,set_target_warehouse,Link,label,Set Target Warehouse
Delivery Note,items,Table,label,Delivery Note Item
Delivery Note,total_qty,Float,label,Total Quantity
Delivery Note,total_net_weight,Float,label,Total Net Weight
Delivery Note,base_total,Currency,label,Total (Company Currency)
Delivery Note,base_net_total,Currency,label,Net Total (Company Currency)
Delivery Note,total,Currency,label,Total
Delivery Note,net_total,Currency,label,Net Total
Delivery Note,taxes_section,Section Break,label,Taxes and Charges
Delivery Note,taxes_section,Section Break,option,fa fa-money
Delivery Note,tax_category,Link,label,Tax Category
Delivery Note,taxes_and_charges,Link,label,Sales Taxes and Charges Template
Delivery Note,shipping_rule,Link,label,Shipping Rule
Delivery Note,incoterm,Link,label,Incoterm
Delivery Note,named_place,Data,label,Named Place
Delivery Note,taxes,Table,label,Sales Taxes and Charges
Delivery Note,base_total_taxes_and_charges,Currency,label,Total Taxes and Charges (Company Currency)
Delivery Note,total_taxes_and_charges,Currency,label,Total Taxes and Charges
Delivery Note,totals,Section Break,label,Totals
Delivery Note,totals,Section Break,option,fa fa-money
Delivery Note,base_grand_total,Currency,label,Grand Total (Company Currency)
Delivery Note,base_rounding_adjustment,Currency,label,Rounding Adjustment (Company Currency)
Delivery Note,base_rounded_total,Currency,label,Rounded Total (Company Currency)
Delivery Note,base_in_words,Data,label,In Words (Company Currency)
Delivery Note,base_in_words,Data,description,In Words will be visible once you save the Delivery Note.
Delivery Note,grand_total,Currency,label,Grand Total
Delivery Note,rounding_adjustment,Currency,label,Rounding Adjustment
Delivery Note,rounded_total,Currency,label,Rounded Total
Delivery Note,in_words,Data,label,In Words
Delivery Note,in_words,Data,description,In Words (Export) will be visible once you save the Delivery Note.
Delivery Note,disable_rounded_total,Check,label,Disable Rounded Total
Delivery Note,section_break_49,Section Break,label,Additional Discount
Delivery Note,apply_discount_on,Select,label,Apply Additional Discount On
Delivery Note,apply_discount_on,Select,option,Grand Total
Delivery Note,apply_discount_on,Select,option,Net Total
Delivery Note,base_discount_amount,Currency,label,Additional Discount Amount (Company Currency)
Delivery Note,additional_discount_percentage,Float,label,Additional Discount Percentage
Delivery Note,discount_amount,Currency,label,Additional Discount Amount
Delivery Note,sec_tax_breakup,Section Break,label,Tax Breakup
Delivery Note,other_charges_calculation,Text Editor,label,Taxes and Charges Calculation
Delivery Note,packing_list,Section Break,label,Packing List
Delivery Note,packing_list,Section Break,option,fa fa-suitcase
Delivery Note,packed_items,Table,label,Packed Items
Delivery Note,product_bundle_help,HTML,label,Product Bundle Help
Delivery Note,pricing_rule_details,Section Break,label,Pricing Rules
Delivery Note,pricing_rules,Table,label,Pricing Rule Detail
Delivery Note,address_and_contact_tab,Tab Break,label,Address & Contact
Delivery Note,contact_info,Section Break,label,Billing Address
Delivery Note,contact_info,Section Break,option,fa fa-bullhorn
Delivery Note,customer_address,Link,label,Billing Address Name
Delivery Note,address_display,Small Text,label,Billing Address
Delivery Note,contact_person,Link,label,Contact Person
Delivery Note,contact_display,Small Text,label,Contact
Delivery Note,contact_mobile,Small Text,label,Mobile No
Delivery Note,contact_email,Data,label,Contact Email
Delivery Note,shipping_address_section,Section Break,label,Shipping Address
Delivery Note,shipping_address_name,Link,label,Shipping Address
Delivery Note,shipping_address,Small Text,label,Shipping Address
Delivery Note,dispatch_address_name,Link,label,Dispatch Address Name
Delivery Note,dispatch_address,Small Text,label,Dispatch Address
Delivery Note,company_address_section,Section Break,label,Company Address
Delivery Note,company_address,Link,label,Company Address Name
Delivery Note,company_address_display,Small Text,label,Company Address
Delivery Note,company_contact_person,Link,label,Company Contact Person
Delivery Note,terms_tab,Tab Break,label,Terms
Delivery Note,tc_name,Link,label,Terms
Delivery Note,terms,Text Editor,label,Terms and Conditions Details
Delivery Note,more_info_tab,Tab Break,label,More Info
Delivery Note,section_break_83,Section Break,label,Status
Delivery Note,per_billed,Percent,label,% Amount Billed
Delivery Note,status,Select,label,Status
Delivery Note,status,Select,option,Draft
Delivery Note,status,Select,option,To Bill
Delivery Note,status,Select,option,Completed
Delivery Note,status,Select,option,Return Issued
Delivery Note,status,Select,option,Cancelled
Delivery Note,status,Select,option,Closed
Delivery Note,per_installed,Percent,label,% Installed
Delivery Note,installation_status,Select,label,Installation Status
Delivery Note,per_returned,Percent,label,% Returned
Delivery Note,transporter_info,Section Break,label,Transporter Info
Delivery Note,transporter_info,Section Break,option,fa fa-truck
Delivery Note,transporter,Link,label,Transporter
Delivery Note,driver,Link,label,Driver
Delivery Note,lr_no,Data,label,Transport Receipt No
Delivery Note,vehicle_no,Data,label,Vehicle No
Delivery Note,transporter_name,Data,label,Transporter Name
Delivery Note,driver_name,Data,label,Driver Name
Delivery Note,lr_date,Date,label,Transport Receipt Date
Delivery Note,customer_po_details,Section Break,label,Customer PO Details
Delivery Note,po_no,Small Text,label,Customer's Purchase Order No
Delivery Note,po_date,Date,label,Customer's Purchase Order Date
Delivery Note,sales_team_section_break,Section Break,label,Commission
Delivery Note,sales_team_section_break,Section Break,option,fa fa-group
Delivery Note,sales_partner,Link,label,Sales Partner
Delivery Note,amount_eligible_for_commission,Currency,label,Amount Eligible for Commission
Delivery Note,commission_rate,Float,label,Commission Rate (%)
Delivery Note,total_commission,Currency,label,Total Commission
Delivery Note,section_break1,Section Break,label,Sales Team
Delivery Note,sales_team,Table,label,Sales Team
Delivery Note,subscription_section,Section Break,label,Subscription Section
Delivery Note,auto_repeat,Link,label,Auto Repeat
Delivery Note,printing_details,Section Break,label,Print Settings
Delivery Note,letter_head,Link,label,Letter Head
Delivery Note,print_without_amount,Check,label,Print Without Amount
Delivery Note,group_same_items,Check,label,Group same items
Delivery Note,select_print_heading,Link,label,Print Heading
Delivery Note,language,Data,label,Print Language
Delivery Note,more_info,Section Break,label,Additional Info
Delivery Note,more_info,Section Break,option,fa fa-file-text
Delivery Note,is_internal_customer,Check,label,Is Internal Customer
Delivery Note,represents_company,Link,label,Represents Company
Delivery Note,represents_company,Link,description,Company which internal customer represents.
Delivery Note,inter_company_reference,Link,label,Inter Company Reference
Delivery Note,customer_group,Link,label,Customer Group
Delivery Note,territory,Link,label,Territory
Delivery Note,source,Link,label,Source
Delivery Note,campaign,Link,label,Campaign
Delivery Note,excise_page,Data,label,Excise Page Number
Delivery Note,instructions,Text,label,Instructions
Delivery Note,connections_tab,Tab Break,label,Connections
Purchase Invoice,title,Data,label,Title
Purchase Invoice,naming_series,Select,label,Series
Purchase Invoice,naming_series,Select,option,فاکتور-خرید-.YYYY.-#####
Purchase Invoice,naming_series,Select,option,ACC-PINV-.YYYY.-
Purchase Invoice,naming_series,Select,option,ACC-PINV-RET-.YYYY.-
Purchase Invoice,supplier,Link,label,Supplier
Purchase Invoice,supplier_name,Data,label,Supplier Name
Purchase Invoice,tax_id,Read Only,label,Tax Id
Purchase Invoice,company,Link,label,Company
Purchase Invoice,posting_date,Date,label,Date
Purchase Invoice,posting_time,Time,label,Posting Time
Purchase Invoice,set_posting_time,Check,label,Edit Posting Date and Time
Purchase Invoice,due_date,Date,label,Due Date
Purchase Invoice,is_paid,Check,label,Is Paid
Purchase Invoice,is_return,Check,label,Is Return (Debit Note)
Purchase Invoice,return_against,Link,label,Return Against Purchase Invoice
Purchase Invoice,update_outstanding_for_self,Check,label,Update Outstanding for Self
Purchase Invoice,update_outstanding_for_self,Check,description,"Debit Note will update it's own outstanding amount, even if 'Return Against' is specified."
Purchase Invoice,update_billed_amount_in_purchase_order,Check,label,Update Billed Amount in Purchase Order
Purchase Invoice,update_billed_amount_in_purchase_receipt,Check,label,Update Billed Amount in Purchase Receipt
Purchase Invoice,apply_tds,Check,label,Apply Tax Withholding Amount
Purchase Invoice,tax_withholding_category,Link,label,Tax Withholding Category
Purchase Invoice,amended_from,Link,label,Amended From
Purchase Invoice,supplier_invoice_details,Section Break,label,Supplier Invoice
Purchase Invoice,bill_no,Data,label,Supplier Invoice No
Purchase Invoice,bill_date,Date,label,Supplier Invoice Date
Purchase Invoice,accounting_dimensions_section,Section Break,label,Accounting Dimensions
Purchase Invoice,cost_center,Link,label,Cost Center
Purchase Invoice,project,Link,label,Project
Purchase Invoice,currency_and_price_list,Section Break,label,Currency and Price List
Purchase Invoice,currency_and_price_list,Section Break,option,fa fa-tag
Purchase Invoice,currency,Link,label,Currency
Purchase Invoice,conversion_rate,Float,label,Exchange Rate
Purchase Invoice,use_transaction_date_exchange_rate,Check,label,Use Transaction Date Exchange Rate
Purchase Invoice,buying_price_list,Link,label,Price List
Purchase Invoice,price_list_currency,Link,label,Price List Currency
Purchase Invoice,plc_conversion_rate,Float,label,Price List Exchange Rate
Purchase Invoice,ignore_pricing_rule,Check,label,Ignore Pricing Rule
Purchase Invoice,sec_warehouse,Section Break,label,Items
Purchase Invoice,scan_barcode,Data,label,Scan Barcode
Purchase Invoice,last_scanned_warehouse,Data,label,Last Scanned Warehouse
Purchase Invoice,update_stock,Check,label,Update Stock
Purchase Invoice,set_warehouse,Link,label,Set Accepted Warehouse
Purchase Invoice,set_from_warehouse,Link,label,Set From Warehouse
Purchase Invoice,is_subcontracted,Check,label,Is Subcontracted
Purchase Invoice,rejected_warehouse,Link,label,Rejected Warehouse
Purchase Invoice,supplier_warehouse,Link,label,Supplier Warehouse
Purchase Invoice,items_section,Section Break,option,fa fa-shopping-cart
Purchase Invoice,items,Table,label,Items
Purchase Invoice,total_qty,Float,label,Total Quantity
Purchase Invoice,total_net_weight,Float,label,Total Net Weight
Purchase Invoice,base_total,Currency,label,Total (Company Currency)
Purchase Invoice,base_net_total,Currency,label,Net Total (Company Currency)
Purchase Invoice,total,Currency,label,Total
Purchase Invoice,net_total,Currency,label,Net Total
Purchase Invoice,tax_withholding_net_total,Currency,label,Tax Withholding Net Total
Purchase Invoice,base_tax_withholding_net_total,Currency,label,Base Tax Withholding Net Total
Purchase Invoice,taxes_section,Section Break,label,Taxes and Charges
Purchase Invoice,taxes_section,Section Break,option,fa fa-money
Purchase Invoice,tax_category,Link,label,Tax Category
Purchase Invoice,taxes_and_charges,Link,label,Purchase Taxes and Charges Template
Purchase Invoice,shipping_rule,Link,label,Shipping Rule
Purchase Invoice,incoterm,Link,label,Incoterm
Purchase Invoice,named_place,Data,label,Named Place
Purchase Invoice,taxes,Table,label,Purchase Taxes and Charges
Purchase Invoice,totals,Section Break,option,fa fa-money
Purchase Invoice,base_taxes_and_charges_added,Currency,label,Taxes and Charges Added (Company Currency)
Purchase Invoice,base_taxes_and_charges_deducted,Currency,label,Taxes and Charges Deducted (Company Currency)
Purchase Invoice,base_total_taxes_and_charges,Currency,label,Total Taxes and Charges (Company Currency)
Purchase Invoice,taxes_and_charges_added,Currency,label,Taxes and Charges Added
Purchase Invoice,taxes_and_charges_deducted,Currency,label,Taxes and Charges Deducted
Purchase Invoice,total_taxes_and_charges,Currency,label,Total Taxes and Charges
Purchase Invoice,section_break_49,Section Break,label,Totals
Purchase Invoice,base_grand_total,Currency,label,Grand Total (Company Currency)
Purchase Invoice,base_rounding_adjustment,Currency,label,Rounding Adjustment (Company Currency)
Purchase Invoice,base_rounded_total,Currency,label,Rounded Total (Company Currency)
Purchase Invoice,base_in_words,Data,label,In Words (Company Currency)
Purchase Invoice,grand_total,Currency,label,Grand Total
Purchase Invoice,rounding_adjustment,Currency,label,Rounding Adjustment
Purchase Invoice,use_company_roundoff_cost_center,Check,label,Use Company Default Round Off Cost Center
Purchase Invoice,rounded_total,Currency,label,Rounded Total
Purchase Invoice,in_words,Data,label,In Words
Purchase Invoice,total_advance,Currency,label,Total Advance
Purchase Invoice,outstanding_amount,Currency,label,Outstanding Amount
Purchase Invoice,disable_rounded_total,Check,label,Disable Rounded Total
Purchase Invoice,section_break_44,Section Break,label,Additional Discount
Purchase Invoice,apply_discount_on,Select,label,Apply Additional Discount On
Purchase Invoice,apply_discount_on,Select,option,Grand Total
Purchase Invoice,apply_discount_on,Select,option,Net Total
Purchase Invoice,base_discount_amount,Currency,label,Additional Discount Amount (Company Currency)
Purchase Invoice,additional_discount_percentage,Float,label,Additional Discount Percentage
Purchase Invoice,discount_amount,Currency,label,Additional Discount Amount
Purchase Invoice,tax_withheld_vouchers_section,Section Break,label,Tax Withheld Vouchers
Purchase Invoice,tax_withheld_vouchers,Table,label,Tax Withheld Vouchers
Purchase Invoice,sec_tax_breakup,Section Break,label,Tax Breakup
Purchase Invoice,other_charges_calculation,Text Editor,label,Taxes and Charges Calculation
Purchase Invoice,pricing_rule_details,Section Break,label,Pricing Rules
Purchase Invoice,pricing_rules,Table,label,Pricing Rule Detail
Purchase Invoice,raw_materials_supplied,Section Break,label,Raw Materials Supplied
Purchase Invoice,supplied_items,Table,label,Supplied Items
Purchase Invoice,payments_tab,Tab Break,label,Payments
Purchase Invoice,payments_section,Section Break,label,Payments
Purchase Invoice,mode_of_payment,Link,label,Mode of Payment
Purchase Invoice,base_paid_amount,Currency,label,Paid Amount (Company Currency)
Purchase Invoice,clearance_date,Date,label,Clearance Date
Purchase Invoice,cash_bank_account,Link,label,Cash/Bank Account
Purchase Invoice,paid_amount,Currency,label,Paid Amount
Purchase Invoice,advances_section,Section Break,label,Advance Payments
Purchase Invoice,advances_section,Section Break,option,fa fa-money
Purchase Invoice,allocate_advances_automatically,Check,label,Set Advances and Allocate (FIFO)
Purchase Invoice,only_include_allocated_payments,Check,label,Only Include Allocated Payments
Purchase Invoice,only_include_allocated_payments,Check,description,Advance payments allocated against orders will only be fetched
Purchase Invoice,get_advances,Button,label,Get Advances Paid
Purchase Invoice,advances,Table,label,Advances
Purchase Invoice,advance_tax,Table,label,Advance Tax
Purchase Invoice,write_off,Section Break,label,Write Off
Purchase Invoice,write_off_amount,Currency,label,Write Off Amount
Purchase Invoice,base_write_off_amount,Currency,label,Write Off Amount (Company Currency)
Purchase Invoice,write_off_account,Link,label,Write Off Account
Purchase Invoice,write_off_cost_center,Link,label,Write Off Cost Center
Purchase Invoice,address_and_contact_tab,Tab Break,label,Address & Contact
Purchase Invoice,section_addresses,Section Break,label,Supplier Address
Purchase Invoice,supplier_address,Link,label,Select Supplier Address
Purchase Invoice,address_display,Small Text,label,Address
Purchase Invoice,contact_person,Link,label,Contact Person
Purchase Invoice,contact_display,Small Text,label,Contact
Purchase Invoice,contact_mobile,Small Text,label,Mobile No
Purchase Invoice,contact_email,Small Text,label,Contact Email
Purchase Invoice,company_shipping_address_section,Section Break,label,Shipping Address
Purchase Invoice,dispatch_address,Link,label,Select Dispatch Address
Purchase Invoice,dispatch_address_display,Text Editor,label,Dispatch Address
Purchase Invoice,shipping_address,Link,label,Select Shipping Address
Purchase Invoice,shipping_address_display,Small Text,label,Shipping Address
Purchase Invoice,company_billing_address_section,Section Break,label,Company Billing Address
Purchase Invoice,billing_address,Link,label,Select Billing Address
Purchase Invoice,billing_address_display,Small Text,label,Billing Address
Purchase Invoice,terms_tab,Tab Break,label,Terms
Purchase Invoice,payment_schedule_section,Section Break,label,Payment Terms
Purchase Invoice,payment_terms_template,Link,label,Payment Terms Template
Purchase Invoice,ignore_default_payment_terms_template,Check,label,Ignore Default Payment Terms Template
Purchase Invoice,payment_schedule,Table,label,Payment Schedule
Purchase Invoice,terms_section_break,Section Break,label,Terms and Conditions
Purchase Invoice,terms_section_break,Section Break,option,fa fa-legal
Purchase Invoice,tc_name,Link,label,Terms
Purchase Invoice,terms,Text Editor,label,Terms and Conditions
Purchase Invoice,more_info_tab,Tab Break,label,More Info
Purchase Invoice,status_section,Section Break,label,Status
Purchase Invoice,status,Select,label,Status
Purchase Invoice,status,Select,option,Draft
Purchase Invoice,status,Select,option,Return
Purchase Invoice,status,Select,option,Debit Note Issued
Purchase Invoice,status,Select,option,Submitted
Purchase Invoice,status,Select,option,Paid
Purchase Invoice,status,Select,option,Partly Paid
Purchase Invoice,status,Select,option,Unpaid
Purchase Invoice,status,Select,option,Overdue
Purchase Invoice,status,Select,option,Cancelled
Purchase Invoice,status,Select,option,Internal Transfer
Purchase Invoice,per_received,Percent,label,Per Received
Purchase Invoice,accounting_details_section,Section Break,label,Accounting Details
Purchase Invoice,credit_to,Link,label,Credit To
Purchase Invoice,party_account_currency,Link,label,Party Account Currency
Purchase Invoice,is_opening,Select,label,Is Opening Entry
Purchase Invoice,is_opening,Select,option,No
Purchase Invoice,is_opening,Select,option,Yes
Purchase Invoice,against_expense_account,Small Text,label,Against Expense Account
Purchase Invoice,unrealized_profit_loss_account,Link,label,Unrealized Profit / Loss Account
Purchase Invoice,unrealized_profit_loss_account,Link,description,Unrealized Profit/Loss account for intra-company transfers
Purchase Invoice,subscription_section,Section Break,label,Subscription
Purchase Invoice,subscription,Link,label,Subscription
Purchase Invoice,auto_repeat,Link,label,Auto Repeat
Purchase Invoice,update_auto_repeat_reference,Button,label,Update Auto Repeat Reference
Purchase Invoice,from_date,Date,label,From Date
Purchase Invoice,from_date,Date,description,Start date of current invoice's period
Purchase Invoice,to_date,Date,label,To Date
Purchase Invoice,to_date,Date,description,End date of current invoice's period
Purchase Invoice,printing_settings,Section Break,label,Print Settings
Purchase Invoice,letter_head,Link,label,Letter Head
Purchase Invoice,group_same_items,Check,label,Group same items
Purchase Invoice,select_print_heading,Link,label,Print Heading
Purchase Invoice,language,Data,label,Print Language
Purchase Invoice,sb_14,Section Break,label,Hold Invoice
Purchase Invoice,on_hold,Check,label,Hold Invoice
Purchase Invoice,release_date,Date,label,Release Date
Purchase Invoice,release_date,Date,description,"Once set, this invoice will be on hold till the set date"
Purchase Invoice,hold_comment,Small Text,label,Reason For Putting On Hold
Purchase Invoice,additional_info_section,Section Break,label,Additional Info
Purchase Invoice,additional_info_section,Section Break,option,fa fa-file-text
Purchase Invoice,is_internal_supplier,Check,label,Is Internal Supplier
Purchase Invoice,represents_company,Link,label,Represents Company
Purchase Invoice,represents_company,Link,description,Company which internal supplier represents
Purchase Invoice,supplier_group,Link,label,Supplier Group
Purchase Invoice,inter_company_invoice_reference,Link,label,Inter Company Invoice Reference
Purchase Invoice,is_old_subcontracting_flow,Check,label,Is Old Subcontracting Flow
Purchase Invoice,remarks,Small Text,label,Remarks
Purchase Invoice,connections_tab,Tab Break,label,Connections
Quotation,customer_section,Section Break,option,fa fa-user
Quotation,title,Data,label,Title
Quotation,naming_series,Select,label,Series
Quotation,naming_series,Select,option,پیش‌فاکتور-.YYYY.-#####
Quotation,naming_series,Select,option,SAL-QTN-.YYYY.-
Quotation,quotation_to,Link,label,Quotation To
Quotation,party_name,Dynamic Link,label,Party
Quotation,customer_name,Data,label,Customer Name
Quotation,transaction_date,Date,label,Date
Quotation,valid_till,Date,label,Valid Till
Quotation,order_type,Select,label,Order Type
Quotation,order_type,Select,option,Sales
Quotation,order_type,Select,option,Maintenance
Quotation,order_type,Select,option,Shopping Cart
Quotation,company,Link,label,Company
Quotation,has_unit_price_items,Check,label,Has Unit Price Items
Quotation,amended_from,Link,label,Amended From
Quotation,currency_and_price_list,Section Break,label,Currency and Price List
Quotation,currency_and_price_list,Section Break,option,fa fa-tag
Quotation,currency,Link,label,Currency
Quotation,conversion_rate,Float,label,Exchange Rate
Quotation,conversion_rate,Float,description,Rate at which customer's currency is converted to company's base currency
Quotation,selling_price_list,Link,label,Price List
Quotation,price_list_currency,Link,label,Price List Currency
Quotation,plc_conversion_rate,Float,label,Price List Exchange Rate
Quotation,plc_conversion_rate,Float,description,Rate at which Price list currency is converted to company's base currency
Quotation,ignore_pricing_rule,Check,label,Ignore Pricing Rule
Quotation,items_section,Section Break,option,fa fa-shopping-cart
Quotation,scan_barcode,Data,label,Scan Barcode
Quotation,last_scanned_warehouse,Data,label,Last Scanned Warehouse
Quotation,items,Table,label,Items
Quotation,total_qty,Float,label,Total Quantity
Quotation,total_net_weight,Float,label,Total Net Weight
Quotation,base_total,Currency,label,Total (Company Currency)
Quotation,base_net_total,Currency,label,Net Total (Company Currency)
Quotation,total,Currency,label,Total
Quotation,net_total,Currency,label,Net Total
Quotation,taxes_section,Section Break,label,Taxes and Charges
Quotation,taxes_section,Section Break,option,fa fa-money
Quotation,tax_category,Link,label,Tax Category
Quotation,taxes_and_charges,Link,label,Sales Taxes and Charges Template
Quotation,shipping_rule,Link,label,Shipping Rule
Quotation,incoterm,Link,label,Incoterm
Quotation,named_place,Data,label,Named Place
Quotation,taxes,Table,label,Sales Taxes and Charges
Quotation,base_total_taxes_and_charges,Currency,label,Total Taxes and Charges (Company Currency)
Quotation,total_taxes_and_charges,Currency,label,Total Taxes and Charges
Quotation,totals,Section Break,label,Totals
Quotation,totals,Section Break,option,fa fa-money
Quotation,base_grand_total,Currency,label,Grand Total (Company Currency)
Quotation,base_rounding_adjustment,Currency,label,Rounding Adjustment (Company Currency)
Quotation,base_rounded_total,Currency,label,Rounded Total (Company Currency)
Quotation,base_in_words,Data,label,In Words (Company Currency)
Quotation,grand_total,Currency,label,Grand Total
Quotation,rounding_adjustment,Currency,label,Rounding Adjustment
Quotation,rounded_total,Currency,label,Rounded Total
Quotation,disable_rounded_total,Check,label,Disable Rounded Total
Quotation,in_words,Data,label,In Words
Quotation,section_break_44,Section Break,label,Additional Discount
Quotation,apply_discount_on,Select,label,Apply Additional Discount On
Quotation,apply_discount_on,Select,option,Grand Total
Quotation,apply_discount_on,Select,option,Net Total
Quotation,base_discount_amount,Currency,label,Additional Discount Amount (Company Currency)
Quotation,coupon_code,Link,label,Coupon Code
Quotation,additional_discount_percentage,Float,label,Additional Discount Percentage
Quotation,discount_amount,Currency,label,Additional Discount Amount
Quotation,referral_sales_partner,Link,label,Referral Sales Partner
Quotation,sec_tax_breakup,Section Break,label,Tax Breakup
Quotation,other_charges_calculation,Text Editor,label,Taxes and Charges Calculation
Quotation,bundle_items_section,Section Break,label,Bundle Items
Quotation,bundle_items_section,Section Break,option,fa fa-suitcase
Quotation,packed_items,Table,label,Bundle Items
Quotation,pricing_rule_details,Section Break,label,Pricing Rules
